gene_name	gene_biotype	num_isoforms_total	num_protein_coding_isoforms	num_retained_intron_isoforms	num_nonsense_mediated_decay_isoforms	num_protein_coding_CDS_not_defined_isoforms	num_non_coding_isoforms	source
GNAQ	protein_coding	2	2	0	0	0	0	ensembl
ENSG00000307395	lncRNA	1	0	0	0	0	1	ensembl
ENSG00000307379	lncRNA	2	0	0	0	0	2	ensembl
ENSG00000307361	lncRNA	1	0	0	0	0	1	ensembl
ENSG00000295528	lncRNA	3	0	0	0	0	3	ensembl
RN7SKP59	misc_RNA	1	0	0	0	0	1	ensembl
ENSG00000289440	lncRNA	2	0	0	0	0	2	ensembl
CEP78	protein_coding	24	14	4	4	2	0	ensembl
PSAT1	protein_coding	2	2	0	0	0	0	ensembl
ENSG00000308288	lncRNA	1	0	0	0	0	1	ensembl
ENSG00000308267	lncRNA	1	0	0	0	0	1	ensembl
ENSG00000299197	lncRNA	3	0	0	0	0	3	ensembl
ENSG00000299220	lncRNA	1	0	0	0	0	1	ensembl
ENSG00000305775	lncRNA	3	0	0	0	0	3	ensembl
ENSG00000306742	lncRNA	1	0	0	0	0	1	ensembl
ENSG00000298572	lncRNA	1	0	0	0	0	1	ensembl
ENSG00000260995	lncRNA	6	0	0	0	0	6	ensembl
ENSG00000294269	lncRNA	3	0	0	0	0	3	ensembl
ENSG00000301920	lncRNA	1	0	0	0	0	1	ensembl
LNCARSR	lncRNA	20	0	0	0	0	20	ensembl
TLE4	protein_coding	29	13	4	3	9	0	ensembl
ENSG00000297431	lncRNA	1	0	0	0	0	1	ensembl
ENSG00000306910	lncRNA	1	0	0	0	0	1	ensembl
ENSG00000305253	lncRNA	1	0	0	0	0	1	ensembl
ENSG00000304908	lncRNA	1	0	0	0	0	1	ensembl
ENSG00000232494	lncRNA	5	0	0	0	0	5	ensembl
ENSG00000260564	lncRNA	2	0	0	0	0	2	ensembl
ENSG00000279715	TEC	1	0	0	0	0	1	ensembl
LINC01507	lncRNA	17	0	0	0	0	17	ensembl
ENSG00000307648	lncRNA	2	0	0	0	0	2	ensembl
ENSG00000295651	lncRNA	1	0	0	0	0	1	ensembl
ENSG00000307461	lncRNA	2	0	0	0	0	2	ensembl
ENSG00000297623	lncRNA	1	0	0	0	0	1	ensembl
ENSG00000296683	lncRNA	2	0	0	0	0	2	ensembl
ENSG00000302378	lncRNA	1	0	0	0	0	1	ensembl
ENSG00000226798	lncRNA	4	0	0	0	0	4	ensembl
ENSG00000297928	lncRNA	4	0	0	0	0	4	ensembl
ENSG00000305689	lncRNA	1	0	0	0	0	1	ensembl
ENSG00000306941	lncRNA	2	0	0	0	0	2	ensembl
TLE1	protein_coding	7	6	0	1	0	0	ensembl
ENSG00000301585	lncRNA	1	0	0	0	0	1	ensembl
TLE1-DT	lncRNA	8	0	0	0	0	8	ensembl
RNU6-1035P	snRNA	1	0	0	0	0	1	ensembl
ENSG00000200969	snoRNA	1	0	0	0	0	1	ensembl
SPATA31D5P	lncRNA	1	0	0	0	0	1	ensembl
ENSG00000230846	lncRNA	1	0	0	0	0	1	ensembl
SPATA31D4	protein_coding	1	1	0	0	0	0	ensembl
ENSG00000267559	lncRNA	6	0	0	0	0	6	ensembl
SPATA31D3	protein_coding	1	1	0	0	0	0	ensembl
ENSG00000290551	lncRNA	38	0	0	0	0	38	ensembl
SPATA31D1	protein_coding	2	1	1	0	0	0	ensembl
ENSG00000295637	lncRNA	1	0	0	0	0	1	ensembl
ENSG00000295684	lncRNA	1	0	0	0	0	1	ensembl
ENSG00000295597	lncRNA	1	0	0	0	0	1	ensembl
ENSG00000307243	lncRNA	12	0	0	0	0	12	ensembl
ENSG00000278988	TEC	1	0	0	0	0	1	ensembl
ENSG00000286612	lncRNA	1	0	0	0	0	1	ensembl
ENSG00000297663	lncRNA	2	0	0	0	0	2	ensembl
ENSG00000297681	lncRNA	1	0	0	0	0	1	ensembl
ENSG00000303186	lncRNA	21	0	0	0	0	21	ensembl
ENSG00000303212	lncRNA	1	0	0	0	0	1	ensembl
RASEF	protein_coding	2	2	0	0	0	0	ensembl
ENSG00000303992	lncRNA	9	0	0	0	0	9	ensembl
ENSG00000286451	lncRNA	3	0	0	0	0	3	ensembl
RN7SKP242	misc_RNA	1	0	0	0	0	1	ensembl
FRMD3-AS1	lncRNA	11	0	0	0	0	11	ensembl
FRMD3	protein_coding	7	6	0	0	1	0	ensembl
ENSG00000237529	lncRNA	2	0	0	0	0	2	ensembl
RNU4-29P	snRNA	1	0	0	0	0	1	ensembl
RNU4-15P	snRNA	1	0	0	0	0	1	ensembl
IDNK	protein_coding	6	5	0	1	0	0	ensembl
UBQLN1	protein_coding	6	4	2	0	0	0	ensembl
UBQLN1-AS1	lncRNA	9	0	0	0	0	9	ensembl
GKAP1	protein_coding	7	3	0	1	3	0	ensembl
ENSG00000226877	lncRNA	61	0	0	0	0	61	ensembl
KIF27	protein_coding	5	4	0	1	0	0	ensembl
ENSG00000309071	lncRNA	2	0	0	0	0	2	ensembl
QNG1	protein_coding	3	3	0	0	0	0	ensembl
HNRNPK-AS1	lncRNA	4	0	0	0	0	4	ensembl
HNRNPK	protein_coding	33	27	4	2	0	0	ensembl
MIR7-1	miRNA	1	0	0	0	0	1	ensembl
ENSG00000309273	lncRNA	1	0	0	0	0	1	ensembl
RMI1	protein_coding	2	2	0	0	0	0	ensembl
ENSG00000227463	lncRNA	4	0	0	0	0	4	ensembl
SLC28A3	protein_coding	2	1	0	0	1	0	ensembl
SLC28A3-AS1	lncRNA	1	0	0	0	0	1	ensembl
ENSG00000285987	lncRNA	10	0	0	0	0	10	ensembl
NTRK2	protein_coding	58	36	9	1	12	0	ensembl
ENSG00000302353	lncRNA	10	0	0	0	0	10	ensembl
ENSG00000294502	lncRNA	1	0	0	0	0	1	ensembl
ENSG00000285556	lncRNA	1	0	0	0	0	1	ensembl
ENSG00000307168	lncRNA	1	0	0	0	0	1	ensembl
ENSG00000287930	lncRNA	1	0	0	0	0	1	ensembl
ENSG00000298546	lncRNA	2	0	0	0	0	2	ensembl
ENSG00000298560	lncRNA	2	0	0	0	0	2	ensembl
ENSG00000285634	lncRNA	23	0	0	0	0	23	ensembl
ENSG00000305664	lncRNA	3	0	0	0	0	3	ensembl
ENSG00000305919	lncRNA	12	0	0	0	0	12	ensembl
ENSG00000305869	lncRNA	11	0	0	0	0	11	ensembl
AGTPBP1	protein_coding	8	4	0	0	4	0	ensembl
ENSG00000294204	lncRNA	9	0	0	0	0	9	ensembl
ENSG00000230303	lncRNA	63	0	0	0	0	63	ensembl
ENSG00000290924	lncRNA	34	0	0	0	0	34	ensembl
ENSG00000289214	lncRNA	1	0	0	0	0	1	ensembl
ENSG00000310455	lncRNA	1	0	0	0	0	1	ensembl
NAA35	protein_coding	3	2	0	0	1	0	ensembl
GOLM1	protein_coding	8	4	1	1	2	0	ensembl
ENSG00000287333	lncRNA	16	0	0	0	0	16	ensembl
C9orf153	protein_coding	6	5	0	0	1	0	ensembl
RN7SKP264	misc_RNA	1	0	0	0	0	1	ensembl
ISCA1	protein_coding	4	4	0	0	0	0	ensembl
ENSG00000299358	lncRNA	1	0	0	0	0	1	ensembl
TUT7	protein_coding	7	6	0	0	1	0	ensembl
ENSG00000305613	lncRNA	1	0	0	0	0	1	ensembl
ENSG00000235819	lncRNA	25	0	0	0	0	25	ensembl
RNU2-36P	snRNA	1	0	0	0	0	1	ensembl
ENSG00000296465	lncRNA	2	0	0	0	0	2	ensembl
ENSG00000232211	lncRNA	8	0	0	0	0	8	ensembl
ENSG00000296500	lncRNA	1	0	0	0	0	1	ensembl
LINC02834	lncRNA	6	0	0	0	0	6	ensembl
ENSG00000288575	lncRNA	5	0	0	0	0	5	ensembl
ENSG00000297364	lncRNA	1	0	0	0	0	1	ensembl
GAS1	protein_coding	1	1	0	0	0	0	ensembl
ENSG00000310004	lncRNA	3	0	0	0	0	3	ensembl
GAS1RR	lncRNA	16	0	0	0	0	16	ensembl
LINC02893	lncRNA	6	0	0	0	0	6	ensembl
ENSG00000307425	lncRNA	1	0	0	0	0	1	ensembl
ENSG00000288903	lncRNA	7	0	0	0	0	7	ensembl
ENSG00000308795	lncRNA	2	0	0	0	0	2	ensembl
LINC02872	lncRNA	3	0	0	0	0	3	ensembl
ENSG00000212421	snoRNA	1	0	0	0	0	1	ensembl
ENSG00000308784	lncRNA	2	0	0	0	0	2	ensembl
ENSG00000289166	lncRNA	33	0	0	0	0	33	ensembl
ENSG00000288968	lncRNA	1	0	0	0	0	1	ensembl
ENSG00000286842	lncRNA	2	0	0	0	0	2	ensembl
DAPK1	protein_coding	19	6	4	1	8	0	ensembl
DAPK1-IT1	lncRNA	1	0	0	0	0	1	ensembl
ENSG00000304091	lncRNA	1	0	0	0	0	1	ensembl
ENSG00000304072	lncRNA	2	0	0	0	0	2	ensembl
ENSG00000304058	lncRNA	6	0	0	0	0	6	ensembl
ENSG00000304113	lncRNA	1	0	0	0	0	1	ensembl
CTSL	protein_coding	43	20	16	7	0	0	ensembl
ENSG00000301002	lncRNA	1	0	0	0	0	1	ensembl
CTSL3P	lncRNA	1	0	0	0	0	1	ensembl
ENSG00000302119	lncRNA	2	0	0	0	0	2	ensembl
ENSG00000290883	lncRNA	16	0	0	0	0	16	ensembl
ENSG00000302154	lncRNA	1	0	0	0	0	1	ensembl
ENSG00000290881	lncRNA	1	0	0	0	0	1	ensembl
ENSG00000233884	lncRNA	1	0	0	0	0	1	ensembl
ENSG00000290882	lncRNA	1	0	0	0	0	1	ensembl
ENSG00000289459	lncRNA	19	0	0	0	0	19	ensembl
ENSG00000302137	lncRNA	2	0	0	0	0	2	ensembl
SPATA31E1	protein_coding	1	1	0	0	0	0	ensembl
SPATA31C1	protein_coding	4	1	0	0	3	0	ensembl
ENSG00000303948	lncRNA	11	0	0	0	0	11	ensembl
ENSG00000283205	protein_coding	1	1	0	0	0	0	ensembl
CDK20	protein_coding	10	5	5	0	0	0	ensembl
ENSG00000303962	lncRNA	1	0	0	0	0	1	ensembl
RNU6-86P	snRNA	1	0	0	0	0	1	ensembl
LINC03026	lncRNA	93	0	0	0	0	93	ensembl
ENSG00000307536	lncRNA	15	0	0	0	0	15	ensembl
SPATA31C2	protein_coding	2	2	0	0	0	0	ensembl
ENSG00000306572	lncRNA	1	0	0	0	0	1	ensembl
ENSG00000287769	lncRNA	3	0	0	0	0	3	ensembl
SPIN1	protein_coding	6	1	0	0	5	0	ensembl
ENSG00000301889	lncRNA	5	0	0	0	0	5	ensembl
NXNL2	protein_coding	4	3	0	0	1	0	ensembl
LINC02843	lncRNA	12	0	0	0	0	12	ensembl
ENSG00000302969	lncRNA	3	0	0	0	0	3	ensembl
ENSG00000300908	lncRNA	1	0	0	0	0	1	ensembl
ENSG00000294138	lncRNA	1	0	0	0	0	1	ensembl
ENSG00000299300	lncRNA	2	0	0	0	0	2	ensembl
ENSG00000286414	lncRNA	1	0	0	0	0	1	ensembl
MIR4289	miRNA	1	0	0	0	0	1	ensembl
ENSG00000307373	lncRNA	1	0	0	0	0	1	ensembl
ENSG00000307685	lncRNA	1	0	0	0	0	1	ensembl
ENSG00000228658	lncRNA	1	0	0	0	0	1	ensembl
S1PR3	protein_coding	5	2	0	0	3	0	ensembl
SHC3	protein_coding	2	2	0	0	0	0	ensembl
ENSG00000224945	lncRNA	2	0	0	0	0	2	ensembl
ENSG00000302532	lncRNA	1	0	0	0	0	1	ensembl
ENSG00000309620	lncRNA	2	0	0	0	0	2	ensembl
ENSG00000309636	lncRNA	1	0	0	0	0	1	ensembl
CKS2	protein_coding	1	1	0	0	0	0	ensembl
MIR3153	miRNA	1	0	0	0	0	1	ensembl
ENSG00000309658	lncRNA	1	0	0	0	0	1	ensembl
SECISBP2	protein_coding	9	5	0	0	4	0	ensembl
SEMA4D	protein_coding	24	13	5	2	4	0	ensembl
ENSG00000297263	lncRNA	1	0	0	0	0	1	ensembl
ENSG00000304128	lncRNA	2	0	0	0	0	2	ensembl
ENSG00000285907	lncRNA	34	0	0	0	0	34	ensembl
GADD45G	protein_coding	3	2	0	0	1	0	ensembl
ENSG00000301907	lncRNA	1	0	0	0	0	1	ensembl
ENSG00000309116	lncRNA	4	0	0	0	0	4	ensembl
LINC03062	lncRNA	34	0	0	0	0	34	ensembl
ENSG00000293912	lncRNA	1	0	0	0	0	1	ensembl
ENSG00000293821	lncRNA	4	0	0	0	0	4	ensembl
ENSG00000293848	lncRNA	2	0	0	0	0	2	ensembl
ENSG00000293892	lncRNA	1	0	0	0	0	1	ensembl
ENSG00000226206	lncRNA	10	0	0	0	0	10	ensembl
ENSG00000236507	lncRNA	5	0	0	0	0	5	ensembl
ENSG00000237626	lncRNA	32	0	0	0	0	32	ensembl
MIR4290HG	lncRNA	2	0	0	0	0	2	ensembl
MIR4290	miRNA	1	0	0	0	0	1	ensembl
ENSG00000303512	lncRNA	1	0	0	0	0	1	ensembl
ENSG00000303524	lncRNA	2	0	0	0	0	2	ensembl
ENSG00000279503	TEC	1	0	0	0	0	1	ensembl
ENSG00000295416	lncRNA	1	0	0	0	0	1	ensembl
LINC01508	lncRNA	5	0	0	0	0	5	ensembl
ENSG00000302334	lncRNA	3	0	0	0	0	3	ensembl
ENSG00000302369	lncRNA	1	0	0	0	0	1	ensembl
LINC01501	lncRNA	29	0	0	0	0	29	ensembl
ENSG00000302352	lncRNA	2	0	0	0	0	2	ensembl
ENSG00000302401	lncRNA	1	0	0	0	0	1	ensembl
DIRAS2	protein_coding	3	3	0	0	0	0	ensembl
ENSG00000302391	lncRNA	1	0	0	0	0	1	ensembl
ENSG00000299167	lncRNA	1	0	0	0	0	1	ensembl
ENSG00000308134	lncRNA	1	0	0	0	0	1	ensembl
ENSG00000308163	lncRNA	1	0	0	0	0	1	ensembl
ENSG00000308149	lncRNA	2	0	0	0	0	2	ensembl
SYK	protein_coding	5	4	0	0	1	0	ensembl
ENSG00000298274	lncRNA	4	0	0	0	0	4	ensembl
ENSG00000287212	lncRNA	1	0	0	0	0	1	ensembl
LINC02937	lncRNA	51	0	0	0	0	51	ensembl
LINC02957	lncRNA	10	0	0	0	0	10	ensembl
ENSG00000306148	lncRNA	1	0	0	0	0	1	ensembl
LINC00484	lncRNA	30	0	0	0	0	30	ensembl
ENSG00000289123	lncRNA	5	0	0	0	0	5	ensembl
ENSG00000306229	lncRNA	1	0	0	0	0	1	ensembl
ENSG00000306249	lncRNA	1	0	0	0	0	1	ensembl
ENSG00000273381	lncRNA	1	0	0	0	0	1	ensembl
ENSG00000306114	lncRNA	2	0	0	0	0	2	ensembl
AUH	protein_coding	5	2	0	0	3	0	ensembl
ENSG00000306203	lncRNA	1	0	0	0	0	1	ensembl
NFIL3	protein_coding	2	2	0	0	0	0	ensembl
ENSG00000233081	lncRNA	7	0	0	0	0	7	ensembl
ENSG00000295449	lncRNA	1	0	0	0	0	1	ensembl
ENSG00000296355	lncRNA	1	0	0	0	0	1	ensembl
ROR2	protein_coding	8	2	1	0	5	0	ensembl
MIR3910-1	miRNA	1	0	0	0	0	1	ensembl
MIR3910-2	miRNA	1	0	0	0	0	1	ensembl
ENSG00000299518	lncRNA	1	0	0	0	0	1	ensembl
ENSG00000301664	lncRNA	3	0	0	0	0	3	ensembl
ENSG00000309244	lncRNA	1	0	0	0	0	1	ensembl
ENSG00000302162	lncRNA	1	0	0	0	0	1	ensembl
SPTLC1	protein_coding	25	6	2	12	5	0	ensembl
ENSG00000305128	lncRNA	6	0	0	0	0	6	ensembl
ENSG00000290644	lncRNA	43	0	0	0	0	43	ensembl
ENSG00000305084	lncRNA	2	0	0	0	0	2	ensembl
ENSG00000290645	lncRNA	1	0	0	0	0	1	ensembl
ENSG00000236115	lncRNA	2	0	0	0	0	2	ensembl
IARS1	protein_coding	42	7	23	12	0	0	ensembl
MIR3651	miRNA	1	0	0	0	0	1	ensembl
SNORA84	snoRNA	1	0	0	0	0	1	ensembl
ENSG00000310164	lncRNA	1	0	0	0	0	1	ensembl
NOL8	protein_coding	29	12	5	9	3	0	ensembl
CENPP	protein_coding	3	3	0	0	0	0	ensembl
OGN	protein_coding	4	3	0	0	1	0	ensembl
OMD	protein_coding	1	1	0	0	0	0	ensembl
ASPN	protein_coding	4	3	0	1	0	0	ensembl
ECM2	protein_coding	4	4	0	0	0	0	ensembl
MIR4670	miRNA	1	0	0	0	0	1	ensembl
ENSG00000304973	lncRNA	1	0	0	0	0	1	ensembl
ENSG00000285650	lncRNA	1	0	0	0	0	1	ensembl
IPPK	protein_coding	3	1	0	1	1	0	ensembl
ENSG00000300428	lncRNA	1	0	0	0	0	1	ensembl
BICD2	protein_coding	2	2	0	0	0	0	ensembl
ENSG00000303816	lncRNA	1	0	0	0	0	1	ensembl
ENSG00000294444	lncRNA	2	0	0	0	0	2	ensembl
ENSG00000296403	lncRNA	2	0	0	0	0	2	ensembl
ENSG00000288062	lncRNA	1	0	0	0	0	1	ensembl
ANKRD19P	lncRNA	20	0	0	0	0	20	ensembl
ENSG00000288271	lncRNA	1	0	0	0	0	1	ensembl
RNU6-714P	snRNA	1	0	0	0	0	1	ensembl
ENSG00000291169	lncRNA	24	0	0	0	0	24	ensembl
ZNF484	protein_coding	5	5	0	0	0	0	ensembl
ENSG00000303968	lncRNA	2	0	0	0	0	2	ensembl
ENSG00000294173	lncRNA	1	0	0	0	0	1	ensembl
FGD3	protein_coding	8	4	0	1	3	0	ensembl
SUSD3	protein_coding	5	5	0	0	0	0	ensembl
ENSG00000223446	lncRNA	13	0	0	0	0	13	ensembl
CARD19	protein_coding	9	1	0	1	7	0	ensembl
NINJ1	protein_coding	5	1	0	0	4	0	ensembl
ENSG00000203364	lncRNA	1	0	0	0	0	1	ensembl
WNK2	protein_coding	15	7	2	0	6	0	ensembl
ENSG00000290685	lncRNA	1	0	0	0	0	1	ensembl
ENSG00000296898	lncRNA	1	0	0	0	0	1	ensembl
RNU6-829P	snRNA	1	0	0	0	0	1	ensembl
ENSG00000237385	lncRNA	1	0	0	0	0	1	ensembl
FAM120AOS	protein_coding	14	3	0	2	9	0	ensembl
ENSG00000307539	lncRNA	2	0	0	0	0	2	ensembl
FAM120A	protein_coding	7	6	0	0	1	0	ensembl
ENSG00000289031	lncRNA	1	0	0	0	0	1	ensembl
PHF2	protein_coding	2	2	0	0	0	0	ensembl
MIR548AU	miRNA	1	0	0	0	0	1	ensembl
ENSG00000308064	lncRNA	1	0	0	0	0	1	ensembl
ENSG00000231990	lncRNA	19	0	0	0	0	19	ensembl
MIR4291	miRNA	1	0	0	0	0	1	ensembl
ENSG00000304253	lncRNA	1	0	0	0	0	1	ensembl
BARX1	protein_coding	2	2	0	0	0	0	ensembl
BARX1-DT	lncRNA	7	0	0	0	0	7	ensembl
ENSG00000299845	lncRNA	4	0	0	0	0	4	ensembl
PTPDC1	protein_coding	5	4	0	0	1	0	ensembl
ENSG00000286834	lncRNA	1	0	0	0	0	1	ensembl
ENSG00000293481	lncRNA	6	0	0	0	0	6	ensembl
ENSG00000306640	lncRNA	1	0	0	0	0	1	ensembl
MIRLET7A1HG	lncRNA	21	0	0	0	0	21	ensembl
MIRLET7A1	miRNA	1	0	0	0	0	1	ensembl
MIRLET7F1	miRNA	1	0	0	0	0	1	ensembl
LINC02603	lncRNA	9	0	0	0	0	9	ensembl
MIRLET7D	miRNA	1	0	0	0	0	1	ensembl
ENSG00000304460	lncRNA	1	0	0	0	0	1	ensembl
ZNF169	protein_coding	7	6	1	0	0	0	ensembl
NUTM2F	protein_coding	1	1	0	0	0	0	ensembl
ENSG00000295037	lncRNA	2	0	0	0	0	2	ensembl
ENSG00000232063	lncRNA	13	0	0	0	0	13	ensembl
MFSD14B	protein_coding	2	1	1	0	0	0	ensembl
ENSG00000301368	lncRNA	1	0	0	0	0	1	ensembl
ENSG00000286850	lncRNA	5	0	0	0	0	5	ensembl
RNU6-669P	snRNA	1	0	0	0	0	1	ensembl
PCAT7	lncRNA	16	0	0	0	0	16	ensembl
FBP2	protein_coding	1	1	0	0	0	0	ensembl
ENSG00000309965	lncRNA	1	0	0	0	0	1	ensembl
FBP1	protein_coding	5	4	0	1	0	0	ensembl
ENSG00000299469	lncRNA	1	0	0	0	0	1	ensembl
ENSG00000294542	lncRNA	5	0	0	0	0	5	ensembl
ENSG00000294530	lncRNA	12	0	0	0	0	12	ensembl
ENSG00000288023	lncRNA	1	0	0	0	0	1	ensembl
AOPEP	protein_coding	21	5	6	0	10	0	ensembl
MIR2278	miRNA	1	0	0	0	0	1	ensembl
ENSG00000230815	lncRNA	2	0	0	0	0	2	ensembl
ENSG00000236095	lncRNA	1	0	0	0	0	1	ensembl
ENSG00000301606	lncRNA	1	0	0	0	0	1	ensembl
ENSG00000224764	lncRNA	7	0	0	0	0	7	ensembl
ENSG00000309119	lncRNA	1	0	0	0	0	1	ensembl
ENSG00000285807	lncRNA	1	0	0	0	0	1	ensembl
ENSG00000296366	lncRNA	1	0	0	0	0	1	ensembl
MIR6081	miRNA	1	0	0	0	0	1	ensembl
ENSG00000296343	lncRNA	1	0	0	0	0	1	ensembl
MIR23B	miRNA	1	0	0	0	0	1	ensembl
MIR27B	miRNA	1	0	0	0	0	1	ensembl
MIR3074	miRNA	1	0	0	0	0	1	ensembl
MIR24-1	miRNA	1	0	0	0	0	1	ensembl
FANCC	protein_coding	25	9	2	3	11	0	ensembl
ENSG00000229065	lncRNA	1	0	0	0	0	1	ensembl
ENSG00000296603	lncRNA	1	0	0	0	0	1	ensembl
ENSG00000271384	lncRNA	1	0	0	0	0	1	ensembl
PTCH1	protein_coding	29	14	5	4	6	0	ensembl
ENSG00000271314	lncRNA	1	0	0	0	0	1	ensembl
ENSG00000271155	lncRNA	1	0	0	0	0	1	ensembl
ENSG00000271659	lncRNA	1	0	0	0	0	1	ensembl
ENSG00000305315	lncRNA	4	0	0	0	0	4	ensembl
ENSG00000305334	lncRNA	3	0	0	0	0	3	ensembl
ENSG00000229345	lncRNA	2	0	0	0	0	2	ensembl
ENSG00000297470	lncRNA	1	0	0	0	0	1	ensembl
ENSG00000228142	lncRNA	9	0	0	0	0	9	ensembl
ERCC6L2-AS1	lncRNA	28	0	0	0	0	28	ensembl
ENSG00000307709	lncRNA	1	0	0	0	0	1	ensembl
ENSG00000268926	lncRNA	2	0	0	0	0	2	ensembl
ENSG00000298993	lncRNA	1	0	0	0	0	1	ensembl
RNU2-46P	snRNA	1	0	0	0	0	1	ensembl
ERCC6L2	protein_coding	27	10	6	9	2	0	ensembl
LINC00092	lncRNA	8	0	0	0	0	8	ensembl
ENSG00000302345	lncRNA	1	0	0	0	0	1	ensembl
ENSG00000237212	lncRNA	4	0	0	0	0	4	ensembl
ENSG00000275465	lncRNA	14	0	0	0	0	14	ensembl
ENSG00000302397	lncRNA	1	0	0	0	0	1	ensembl
ENSG00000302382	lncRNA	1	0	0	0	0	1	ensembl
ENSG00000287187	lncRNA	3	0	0	0	0	3	ensembl
ENSG00000302362	lncRNA	1	0	0	0	0	1	ensembl
ENSG00000309674	lncRNA	3	0	0	0	0	3	ensembl
ENSG00000295713	lncRNA	3	0	0	0	0	3	ensembl
ENSG00000301032	lncRNA	2	0	0	0	0	2	ensembl
HSD17B3	protein_coding	10	4	0	4	2	0	ensembl
ENSG00000285269	protein_coding	3	0	0	1	2	0	ensembl
HSD17B3-AS1	lncRNA	2	0	0	0	0	2	ensembl
RNU6-1160P	snRNA	1	0	0	0	0	1	ensembl
SLC35D2	protein_coding	6	4	0	1	1	0	ensembl
ENSG00000307454	lncRNA	1	0	0	0	0	1	ensembl
ZNF367	protein_coding	1	1	0	0	0	0	ensembl
ENSG00000286835	lncRNA	1	0	0	0	0	1	ensembl
ENSG00000300673	lncRNA	4	0	0	0	0	4	ensembl
ENSG00000300691	lncRNA	1	0	0	0	0	1	ensembl
ENSG00000287302	lncRNA	1	0	0	0	0	1	ensembl
HABP4	protein_coding	3	2	0	0	1	0	ensembl
CDC14B	protein_coding	13	7	2	2	2	0	ensembl
ENSG00000294402	lncRNA	1	0	0	0	0	1	ensembl
ENSG00000294376	lncRNA	7	0	0	0	0	7	ensembl
ENSG00000294420	lncRNA	1	0	0	0	0	1	ensembl
PRXL2C	protein_coding	4	3	0	0	1	0	ensembl
ENSG00000224848	lncRNA	44	0	0	0	0	44	ensembl
ZNF510	protein_coding	4	2	1	0	1	0	ensembl
ZNF782	protein_coding	7	4	0	0	3	0	ensembl
ENSG00000294209	lncRNA	1	0	0	0	0	1	ensembl
MFSD14CP	lncRNA	23	0	2	0	0	21	ensembl
NUTM2G	protein_coding	2	2	0	0	0	0	ensembl
ENSG00000294229	lncRNA	1	0	0	0	0	1	ensembl
CTSV	protein_coding	16	7	5	3	1	0	ensembl
GAS2L1P2	lncRNA	1	0	0	0	0	1	ensembl
ENSG00000203279	lncRNA	99	0	0	0	0	99	ensembl
RNU6-798P	snRNA	1	0	0	0	0	1	ensembl
ENSG00000289356	lncRNA	7	0	0	0	0	7	ensembl
ENSG00000235494	lncRNA	7	0	0	0	0	7	ensembl
SUGT1P4-STRA6LP	lncRNA	22	0	1	0	0	21	ensembl
SUGT1P4-STRA6LP-CCDC180	lncRNA	4	0	0	0	0	4	ensembl
CCDC180	protein_coding	13	1	6	0	6	0	ensembl
MIR1302-8	miRNA	1	0	0	0	0	1	ensembl
ENSG00000297615	lncRNA	1	0	0	0	0	1	ensembl
ENSG00000301262	lncRNA	1	0	0	0	0	1	ensembl
ENSG00000286375	lncRNA	2	0	0	0	0	2	ensembl
TDRD7	protein_coding	2	1	0	0	1	0	ensembl
TMOD1	protein_coding	3	3	0	0	0	0	ensembl
ENSG00000228174	lncRNA	2	0	0	0	0	2	ensembl
TSTD2	protein_coding	6	1	2	2	1	0	ensembl
NCBP1	protein_coding	5	3	0	1	1	0	ensembl
ENSG00000231521	lncRNA	1	0	0	0	0	1	ensembl
XPA	protein_coding	4	1	0	1	2	0	ensembl
PTCSC2	lncRNA	18	0	0	0	0	18	ensembl
ENSG00000260677	lncRNA	1	0	0	0	0	1	ensembl
ENSG00000307267	lncRNA	1	0	0	0	0	1	ensembl
FOXE1	protein_coding	1	1	0	0	0	0	ensembl
ENSG00000307471	lncRNA	1	0	0	0	0	1	ensembl
TRMO	protein_coding	7	4	0	1	2	0	ensembl
ENSG00000287070	lncRNA	1	0	0	0	0	1	ensembl
HEMGN	protein_coding	2	2	0	0	0	0	ensembl
ANP32B	protein_coding	3	1	0	0	2	0	ensembl
ENSG00000236896	lncRNA	1	0	0	0	0	1	ensembl
RNU6-918P	snRNA	1	0	0	0	0	1	ensembl
ENSG00000298058	lncRNA	1	0	0	0	0	1	ensembl
NANS	protein_coding	6	3	0	0	3	0	ensembl
TRIM14	protein_coding	6	3	0	1	2	0	ensembl
CORO2A	protein_coding	2	2	0	0	0	0	ensembl
ENSG00000299446	lncRNA	1	0	0	0	0	1	ensembl
TBC1D2	protein_coding	6	5	0	0	1	0	ensembl
MIR6854	miRNA	1	0	0	0	0	1	ensembl
ENSG00000299552	lncRNA	2	0	0	0	0	2	ensembl
GABBR2	protein_coding	12	3	2	0	7	0	ensembl
ANKS6	protein_coding	7	3	0	0	4	0	ensembl
ENSG00000285706	lncRNA	1	0	0	0	0	1	ensembl
GALNT12	protein_coding	4	1	1	1	1	0	ensembl
ENSG00000267026	lncRNA	31	0	0	0	0	31	ensembl
ADIPINT	lncRNA	2	0	0	0	0	2	ensembl
COL15A1	protein_coding	4	1	2	0	1	0	ensembl
ENSG00000270412	lncRNA	3	0	0	0	0	3	ensembl
TGFBR1	protein_coding	20	11	1	8	0	0	ensembl
ENSG00000227269	lncRNA	2	0	0	0	0	2	ensembl
RN7SL794P	misc_RNA	1	0	0	0	0	1	ensembl
ALG2	protein_coding	3	2	0	1	0	0	ensembl
